text,start,stop
"this is not a good way to leave
that.",00:16:14.570,00:16:16.988
"This is the first attempt in
writing this system,",00:16:16.988,00:16:20.211
"but the final version should
like this.",00:16:20.211,00:16:22.762
"T1 prime,
I won't bother writing dT / dt,",00:16:22.762,00:16:25.985
"is equal to --
T1 must come first,",00:16:25.985,00:16:29.888
"so minus a times T1 plus a
times T2.",00:16:29.888,00:16:34.857
"And the same law for the second
one.",00:16:34.857,00:16:38.335
"It must come in the same order.
Now, the coefficient of T1,",00:16:38.335,00:16:44.099
"that is easy.
That's a times T1.",00:16:44.099,00:16:47.180
"The coefficient of T2 is minus
a minus b,",00:16:47.180,00:16:52.248
so minus (a plus b) times T2.,00:16:52.248,00:16:56.521
"But I am not done yet.
There is still this external",00:16:56.521,00:17:02.600
"temperature I must put into the
equation.",00:17:02.600,00:17:06.315
"Now, that is not a variable.
This is some given function of",00:17:06.315,00:17:11.702
"t.
And what the function of t is,",00:17:11.702,00:17:14.674
"of course, depends upon what
the problem is.",00:17:14.674,00:17:18.668
"So that, for example,
what might be some",00:17:18.668,00:17:22.291
"possibilities,
well, suppose the problem was I",00:17:22.291,00:17:26.470
"wanted to coddle the egg.
I think there is a generation",00:17:26.470,00:17:32.349
"gap here.
How many of you know what a",00:17:32.349,00:17:35.265
"coddled egg is?
How many of you don't know?",00:17:35.265,00:17:38.667
"Well, I'm just saying my
daughter didn't know.",00:17:38.667,00:17:42.312
"I mentioned it to her.
I said I think I'm going to do",00:17:42.312,00:17:46.525
"a coddled egg tomorrow in class.
And she said what is that?",00:17:46.525,00:17:51.223
"And so I said a cuddled egg?
She said why would someone",00:17:51.223,00:17:55.597
"cuddle an egg?
I said coddle.",00:17:55.597,00:17:59.000
"And she said,
oh, you mean like a person,",00:17:59.000,00:18:02.542
"like what you do to somebody
you like or don't like or I",00:18:02.542,00:18:07.414
"don't know.
Whatever.",00:18:07.414,00:18:09.185
"I thought a while and said,
yeah, more like that.",00:18:09.185,00:18:13.437
"[LAUGHTER] Anyway,
for the enrichment of your",00:18:13.437,00:18:17.334
"cooking skills,
to coddle an egg,",00:18:17.334,00:18:20.168
"it is considered to produce a
better quality product than",00:18:20.168,00:18:25.128
"boiling an egg.
That is why people do it.",00:18:25.128,00:18:30.000
"You heat up the water to
boiling, the egg should be at",00:18:30.000,00:18:34.208
"room temperature,
and then you carefully lower",00:18:34.208,00:18:37.781
"the egg into the water.
And you turn off the heat so",00:18:37.781,00:18:41.831
"the water bath cools
exponentially while the egg",00:18:41.831,00:18:45.563
"inside is rising in temperature.
And then you wait four minutes",00:18:45.563,00:18:50.486
"or six minutes or whatever and
take it out.",00:18:50.486,00:18:53.821
"You have a perfect egg.
So for coddling,",00:18:53.821,00:18:56.918
"spelled so, what will the
external temperature be?",00:18:56.918,00:19:02.000
"Well, it starts out at time
zero at 100 degrees centigrade",00:19:02.000,00:19:06.010
"because the water is supposed to
be boiling.",00:19:06.010,00:19:09.035
"The reason you have it boiling
is for calibration so that you",00:19:09.035,00:19:13.256
"can know what temperature it is
without having to use a",00:19:13.256,00:19:17.055
"thermometer, unless you're on
Pike's Peak or some place.",00:19:17.055,00:19:20.924
"It starts out at 100 degrees.
And after that,",00:19:20.924,00:19:24.020
"since the light is off,
it cools exponential because",00:19:24.020,00:19:27.608
"that is another law.
You only have to know what K is",00:19:27.608,00:19:32.652
"for your particular pot and you
will be able to solve the",00:19:32.652,00:19:37.443
"coddled egg problem.
In other words,",00:19:37.443,00:19:40.438
"you will then be able to solve
these equations and know how the",00:19:40.438,00:19:45.743
"temperature rises.
I am going to solve a different",00:19:45.743,00:19:49.935
"problem because I don't want to
have to deal with this",00:19:49.935,00:19:54.470
"inhomogeneous term.
Let's use, as a different",00:19:54.470,00:19:58.235
"problem, a person cooks an egg.
Coddles the egg by the first",00:19:58.235,00:20:04.536
"process, decides the egg is
done, let's say hardboiled,",00:20:04.536,00:20:09.428
"and then you are supposed to
drop a hardboiled egg into cold",00:20:09.428,00:20:14.773
"water.
Not just to cool it but also",00:20:14.773,00:20:17.853
"because I think it prevents that
dark thing from forming that",00:20:17.853,00:20:23.289
"looks sort of unattractive.
Let's ice bath.",00:20:23.289,00:20:28.000
"The only reason for dropping
the egg into an ice bath is so",00:20:28.000,00:20:32.722
"that you could have a homogenous
equation to solve.",00:20:32.722,00:20:36.793
"And since this a first system
we are going to solve,",00:20:36.793,00:20:40.946
"let's make life easy for
ourselves.",00:20:40.946,00:20:43.715
"Now, all my work in preparing
this example,",00:20:43.715,00:20:47.134
"and it took considerably longer
time than actually solving the",00:20:47.134,00:20:52.101
"problem, was in picking values
for a and b which would make",00:20:52.101,00:20:56.824
"everything come out nice.
It's harder than it looks.",00:20:56.824,00:21:02.215
"The values that we are going to
use, which make no physical",00:21:02.215,00:21:07.159
"sense whatsoever,
but a equals 2 and b",00:21:07.159,00:21:11.164
"equals 3.
These are called nice numbers.",00:21:11.164,00:21:15.340
"What is the equation?
What is the system?",00:21:15.340,00:21:18.750
"Can somebody read it off for
me?",00:21:18.750,00:21:21.392
"It is T1 prime equals, what
is it, minus 2T1 plus 2T2.",00:21:21.392,00:21:26.505
That's good.,00:21:26.505,00:21:30.000
Minus 2T1 plus 2T2.,00:21:30.000,00:21:34.000
"T2 prime is,
what is it?",00:21:40.000,00:21:42.677
"I think this is 2T1.
And the other one is minus a",00:21:42.677,00:21:48.264
"plus b, so minus 5.",00:21:48.264,00:21:51.873
"This is a system.
Now, on Wednesday I will teach",00:21:51.873,00:21:57.343
"you a fancy way of solving this.
But, to be honest,",00:21:57.343,00:22:03.203
"the fancy way will take roughly
about as long as the way I am",00:22:03.203,00:22:07.213
"going to do it now.
The main reason for doing it is",00:22:07.213,00:22:10.555
"that it introduces new
vocabulary which everyone wants",00:22:10.555,00:22:14.097
"you to have.
And also, more important",00:22:14.097,00:22:16.503
"reasons, it gives more insight
into the solution than this",00:22:16.503,00:22:20.313
"method.
This method just produces the",00:22:20.313,00:22:22.719
"answer, but you want insight,
also.",00:22:22.719,00:22:24.992
"And that is just as important.
But for now,",00:22:24.992,00:22:28.853
"let's use a method which always
works and which in 40 years,",00:22:28.853,00:22:33.048
"after you have forgotten all
other fancy methods,",00:22:33.048,00:22:36.461
"will still be available to you
because it is method you can",00:22:36.461,00:22:40.584
"figure out yourself.
You don't have to remember",00:22:40.584,00:22:43.855
"anything.
The method is to eliminate one",00:22:43.855,00:22:46.628
"of the dependent variables.
It is just the way you solve",00:22:46.628,00:22:50.538
"systems of linear equations in
general if you aren't doing",00:22:50.538,00:22:54.591
"something fancy with
determinants and matrices.",00:22:54.591,00:22:59.000
"If you just eliminate
variables.",00:22:59.000,00:23:01.413
"We are going to eliminate one
of these variables.",00:23:01.413,00:23:05.149
"Let's eliminate T2.
You could also eliminate T1.",00:23:05.149,00:23:08.808
"The main thing is eliminate one
of them so you will have just",00:23:08.808,00:23:13.479
"one left to work with.
How do I eliminate T2?",00:23:13.479,00:23:16.904
"Beg your pardon?
Is something wrong?",00:23:16.904,00:23:19.628
"If somebody thinks something is
wrong raise his hand.",00:23:19.628,00:23:23.676
No?,00:23:23.676,00:23:25.000
"Why do I want to get rid of T1?
Well, I can add them.",00:23:30.000,00:23:33.229
"But, on the left-hand side,
I will have T1 prime plus T2",00:23:33.229,00:23:36.645
prime. What good is that?,00:23:36.645,00:23:39.006
[LAUGHTER],00:23:39.006,00:23:40.000
"I think you will want to do it
my way.",00:23:48.000,00:23:49.510
[APPLAUSE],00:23:49.510,00:23:50.000
"Solve for T2 in terms of T1.
That is going to be T1 prime",00:24:03.000,00:24:08.577
plus 2T1 divided by 2.,00:24:08.577,00:24:12.661
"Now, take that and substitute
it into the second equation.",00:24:12.661,00:24:18.338
"Wherever you see a T2,
put that in,",00:24:18.338,00:24:21.725
"and what you will be left with
is something just in T1.",00:24:21.725,00:24:28.000
