text,start,stop
"Because if you know the
question I'm asking,",00:17:16.980,00:17:18.890
you'll see the answer.,00:17:18.890,00:17:21.750
"A basis means all
the guys in the space",00:17:21.750,00:17:25.990
"are combinations of
these basis vectors.",00:17:25.990,00:17:29.170
"Well, this is a basis.",00:17:29.170,00:17:31.320
"sin x, cos x there is a basis.",00:17:31.320,00:17:35.870
"Those two -- they're like
the special solutions, right?",00:17:38.640,00:17:44.090
"We had special
solutions to Ax=b.",00:17:44.090,00:17:47.320
"Now we've got special solutions
to differential equations.",00:17:47.320,00:17:53.730
"Sorry, we had special
solutions to Ax=0, I misspoke.",00:17:53.730,00:17:59.270
"The special solutions
were for the null space",00:17:59.270,00:18:01.760
"just as here we're talking
about the null space.",00:18:01.760,00:18:04.040
"Do you see that here
is a -- those two --",00:18:04.040,00:18:07.360
"and what's the dimension
of the solution space?",00:18:07.360,00:18:13.170
How many vectors in this basis?,00:18:13.170,00:18:23.360
"Two, the sine and cosine.",00:18:23.360,00:18:27.430
"Are those the only
basis for this space?",00:18:27.430,00:18:30.960
By no means.,00:18:30.960,00:18:32.720
"e^(ix) and e^(-ix)
would be another basis.",00:18:32.720,00:18:37.070
Lots of bases.,00:18:37.070,00:18:38.220
"But do you see that really what
a course in differential --",00:18:38.220,00:18:43.960
"in linear differential equations
is about is finding a basis",00:18:43.960,00:18:50.720
for the solution space.,00:18:50.720,00:18:52.460
"The dimension of the solution
space will always be --",00:18:52.460,00:18:56.640
"will be two, because we have
a second order equation.",00:18:56.640,00:19:01.410
"So that's, like
there's 18.03 in --",00:19:01.410,00:19:04.470
"five minutes of 18.06 is enough
to, to take care of 18.03.",00:19:04.470,00:19:10.310
"So there's a -- that's
one more example.",00:19:10.310,00:19:12.590
OK.,00:19:12.590,00:19:13.090
"And of course the
point of the example",00:19:13.090,00:19:16.200
"is these things don't
look like vectors.",00:19:16.200,00:19:24.020
They look like functions.,00:19:24.020,00:19:26.080
"But we can call them vectors,
because we can add them",00:19:26.080,00:19:31.520
"and we can multiply
by constants,",00:19:31.520,00:19:34.320
"so we can take
linear combinations.",00:19:34.320,00:19:36.470
"That's all we have
to be allowed to do.",00:19:36.470,00:19:39.800
"So that's really why this idea
of linear algebra and basis",00:19:39.800,00:19:43.920
"and dimension and so on
plays a wider role than --",00:19:43.920,00:19:51.120
"our constant discussions
of m by n matrices.",00:19:51.120,00:19:56.820
OK.,00:19:56.820,00:19:57.520
"That's what I wanted to
say about that topic.",00:19:57.520,00:20:00.360
"Now of course the key, number
associated with matrices,",00:20:00.360,00:20:09.740
"to go back to that
number, is the rank.",00:20:09.740,00:20:13.510
"And the rank, what do
we know about the rank?",00:20:13.510,00:20:17.990
"Well, we know it's
not bigger than m",00:20:20.970,00:20:23.360
and it's not bigger than n.,00:20:23.360,00:20:25.310
"So but I'd like to have a
little discussion on the rank.",00:20:25.310,00:20:29.060
Maybe I'll put that here.,00:20:29.060,00:20:30.780
"So I'm picking up this
topic of rank one matrices.",00:20:30.780,00:20:33.895
"And the reason I'm interested
in rank one matrices",00:20:38.360,00:20:46.070
is that they ought to be simple.,00:20:46.070,00:20:48.900
"If the rank is only one, the
matrix can't get away from",00:20:48.900,00:20:55.450
us.,00:20:55.450,00:20:55.950
"So for example, let me take
-- let me create a rank one",00:20:55.950,00:20:59.840
matrix.,00:20:59.840,00:21:00.960
OK.,00:21:00.960,00:21:01.460
"Suppose it's three --
suppose it's two by three.",00:21:01.460,00:21:04.840
"And let me give
you the first row.",00:21:07.820,00:21:10.943
What can the second row be?,00:21:16.080,00:21:19.750
"Tell me a possible second row
here, for, for this matrix",00:21:19.750,00:21:24.060
to have rank one.,00:21:24.060,00:21:27.570
A possible second row is?,00:21:27.570,00:21:30.380
Two eight ten.,00:21:30.380,00:21:33.150
"The second row is a
multiple of the first row.",00:21:33.150,00:21:41.390
It's not independent.,00:21:41.390,00:21:43.380
"So tell me a basis
for the -- oh yeah,",00:21:43.380,00:21:45.580
"sorry to keep bringing
up these same questions.",00:21:45.580,00:21:50.250
"After the quiz I'll
stop, but for now,",00:21:50.250,00:21:53.750
"tell me a basis
for the row space.",00:21:53.750,00:21:57.200
"A basis for the row space of
that matrix is the first row,",00:21:57.200,00:22:03.470
right?,00:22:03.470,00:22:03.980
"The first row, one four five.",00:22:03.980,00:22:06.860
"A basis for the column
space of this matrix is?",00:22:06.860,00:22:11.020
"What's the dimension
of the column space?",00:22:11.020,00:22:15.110
"The dimension of the
column space is also one,",00:22:15.110,00:22:19.140
right?,00:22:19.140,00:22:19.640
Because it's also the rank.,00:22:19.640,00:22:21.130
"The dimension -- you remember
the dimension of the column",00:22:21.130,00:22:24.980
"space equals the rank equals the
dimension of the column space",00:22:24.980,00:22:33.090
"of the transpose, which
is the row space of A.",00:22:33.090,00:22:38.510
"OK, and in this case
it's one, r is one.",00:22:38.510,00:22:44.620
"And sure enough, all
the columns are --",00:22:44.620,00:22:48.080
"all the other columns are
multiples of that column.",00:22:48.080,00:22:51.390
"Now there's -- there ought
to be a nice way to see that,",00:22:51.390,00:22:57.000
and here it is.,00:22:57.000,00:22:59.700
"I can write that matrix as
its pivot column, one two,",00:22:59.700,00:23:06.530
times its --,00:23:06.530,00:23:10.520
times one four five.,00:23:10.520,00:23:11.730
"A column times a row,
one column times one row",00:23:14.470,00:23:18.570
"gives me a matrix, right?",00:23:18.570,00:23:21.340
"If I multiply a
column by a row, that,",00:23:21.340,00:23:25.370
"g- that's a two by one matrix
times a one by three matrix,",00:23:25.370,00:23:30.500
"and the result of the
multiplication is two by three.",00:23:30.500,00:23:34.780
And it comes out right.,00:23:34.780,00:23:36.630
"So what I want to -- my point
is the rank one matrices that",00:23:36.630,00:23:45.450
"every rank one matrix has the
form some column times some",00:23:45.450,00:23:52.830
row.,00:23:52.830,00:23:55.520
"So U is a column vector,
V is a column vector --",00:23:55.520,00:23:59.180
"but I make it into a row
by putting in V transpose.",00:23:59.180,00:24:03.570
"So that's the -- complete
picture of rank one matrices.",00:24:03.570,00:24:12.330
"We'll be interested
in rank one matrices.",00:24:12.330,00:24:14.580
"Later we'll find, oh, their
determinant, that'll be easy,",00:24:14.580,00:24:19.270
"their eigenvalues,
that'll be interesting.",00:24:19.270,00:24:23.620
"Rank one matrices are
like the building blocks",00:24:23.620,00:24:26.450
for all matrices.,00:24:26.450,00:24:27.410
"And actually maybe
you can guess.",00:24:27.410,00:24:30.620
"If I took any matrix, a five by
seventeen matrix of rank four,",00:24:37.220,00:24:47.890
"then it seems pretty
likely -- and it's true,",00:24:47.890,00:24:51.890
"that I could break that five
by seventeen matrix down",00:24:51.890,00:24:56.060
"as a combination of
rank one matrices.",00:24:56.060,00:24:59.840
"And probably how many
of those would I need?",00:24:59.840,00:25:03.310
"If I have a five by seventeen
matrix of rank four,",00:25:03.310,00:25:07.810
"I'll need four of them, right.",00:25:07.810,00:25:11.300
Four rank one matrices.,00:25:11.300,00:25:13.490
"So the rank one matrices are
the, are the building blocks.",00:25:13.490,00:25:17.710
"And out -- I can produce every,
I can produce every five by --",00:25:17.710,00:25:23.680
"every rank four matrix out
of four rank one matrices.",00:25:23.680,00:25:29.070
"That brings me to a
question, of course.",00:25:29.070,00:25:33.170
OK.,00:25:33.170,00:25:33.670
"Would the rank four
matrices form a subspace?",00:25:33.670,00:25:36.406
"Let me take all five by
seventeen matrices and think",00:25:38.990,00:25:43.450
"about rank four -- the
subset of rank four matrices.",00:25:43.450,00:25:48.589
Let me -- I'll write this down.,00:25:48.589,00:25:49.880
"You seem I'm reviewing
for the quiz,",00:25:53.670,00:25:57.010
"because I'm asking the kind of
questions that are short enough",00:25:57.010,00:26:00.800
"but -- that bring out do you
know what these words mean.",00:26:00.800,00:26:04.780
So I take --,00:26:04.780,00:26:06.400
"my matrix space M now is all
five by seventeen matrices.",00:26:06.400,00:26:13.080
"And now the question I ask is
the subset of, of rank four",00:26:13.080,00:26:27.010
"matrices, is that a subspace?",00:26:27.010,00:26:34.340
"If I add a matrix of -- so if I
multiply a matrix of rank four",00:26:34.340,00:26:38.650
by --,00:26:38.650,00:26:39.880
"of rank four or less,
let's say, because I",00:26:39.880,00:26:43.520
"have to let the zero matrix in
if it's going to be a subspace.",00:26:43.520,00:26:49.490
"But, but that doesn't just
because the zero matrix",00:26:49.490,00:26:52.330
"got in there doesn't
mean I have a subspace.",00:26:52.330,00:26:56.610
"So if I -- so the, the question
really comes down to --",00:26:56.610,00:26:59.840
"if I add two rank four
matrices, is the sum rank four?",00:26:59.840,00:27:05.605
What do you think?,00:27:09.050,00:27:09.800
"If -- no, not usually.",00:27:12.730,00:27:15.110
Not usually.,00:27:15.110,00:27:16.540
"If I add two rank four
matrices, the sum is probably --",00:27:16.540,00:27:20.200
what could I say about the sum?,00:27:20.200,00:27:22.750
"Well, actually, well,
the rank could be five.",00:27:22.750,00:27:27.905
"It's a general fact, actually,
that the rank of A plus B",00:27:30.790,00:27:35.610
"can't be more than rank
of A plus the rank of B.",00:27:35.610,00:27:40.880
"So this would say if
I added two of those,",00:27:40.880,00:27:42.880
"the rank couldn't be larger
than eight, but I know actually",00:27:42.880,00:27:45.820
"the rank couldn't be as
large as eight anyway.",00:27:45.820,00:27:48.420
"What -- how big
could the rank be,",00:27:48.420,00:27:50.650
"for, for the rank
of a matrix in M?",00:27:50.650,00:27:52.480
"Could be as large as
five, right, right.",00:27:52.480,00:27:57.450
"So they're all sort
of natural ideas.",00:27:57.450,00:28:00.460
"So it's rank four matrices
or rank one matrices --",00:28:00.460,00:28:05.570
"let me, let me change
that to rank one.",00:28:05.570,00:28:09.600
"Let me take the subset
of rank one matrices.",00:28:09.600,00:28:12.670
Is that a vector space?,00:28:12.670,00:28:15.660
"If I add a rank one matrix
to a rank one matrix?",00:28:15.660,00:28:19.860
No.,00:28:19.860,00:28:20.460
"It's most likely going
to have rank two.",00:28:20.460,00:28:23.050
So this is --,00:28:23.050,00:28:23.790
So I'll just make that point.,00:28:23.790,00:28:25.090
Not a subspace.,00:28:25.090,00:28:27.690
OK.,00:28:32.030,00:28:34.640
OK.,00:28:34.640,00:28:35.140
"Those are topics that
I wanted to, just",00:28:35.140,00:28:38.210
"fill out the, the
previous lectures.",00:28:38.210,00:28:42.530
"The I'll ask one more
subspace question, a,",00:28:42.530,00:28:46.730
"a more, a more, likely example.",00:28:46.730,00:28:50.570
"Suppose I'm in -- let me put,
put this example on a new",00:28:50.570,00:28:53.751
board.,00:28:53.751,00:28:54.250
"Suppose I'm in R, in R^4.",00:28:56.850,00:28:58.823
"So my typical vector in R^4 has
four components, v1, v2, v3,",00:29:03.980,00:29:10.850
and v4.,00:29:10.850,00:29:11.350
"Suppose I take the
subspace of vectors",00:29:15.560,00:29:21.280
whose components add to zero.,00:29:21.280,00:29:23.850
"So I let S be all v, all vectors
v in four dimensional space",00:29:23.850,00:29:34.070
with v1+v2+v3+v4=0.,00:29:34.070,00:29:37.050
"So I just want to consider
that bunch of vectors.",00:29:37.050,00:29:39.320
"Is it a subspace, first of all?",00:29:39.320,00:29:41.560
It is a subspace.,00:29:41.560,00:29:42.430
It is a subspace.,00:29:42.430,00:29:57.880
What's -- how do we see that?,00:29:57.880,00:30:01.780
It is a subspace.,00:30:01.780,00:30:04.380
I -- formally I should check.,00:30:04.380,00:30:06.890
"If I have one vector that with
whose components add to zero",00:30:06.890,00:30:11.430
"and I multiply that
vector by six --",00:30:11.430,00:30:13.990
"the components still add to
zero, just six times as --",00:30:13.990,00:30:16.980
six times zero.,00:30:16.980,00:30:19.250
"If I have a couple of v
and a w and I add them,",00:30:19.250,00:30:22.840
"the, the components
still add to zero.",00:30:22.840,00:30:25.150
"OK, it's a subspace.",00:30:25.150,00:30:27.170
"What's the dimension
of that space",00:30:27.170,00:30:29.500
"and what's a basis
for that space?",00:30:29.500,00:30:32.730
"So you see how I can just
describe a space and we --",00:30:32.730,00:30:37.370
"we can ask for the dimension
-- ask for the basis first",00:30:37.370,00:30:41.530
and the dimension.,00:30:41.530,00:30:42.800
"Of course, the
dimension's the one",00:30:42.800,00:30:44.620
