text,start,stop
"So if you just paid attention
to the formula, which",00:23:42.460,00:23:45.169
"is what we were doing when we
integrated without thinking too",00:23:45.169,00:23:47.710
"hard about this,
you get a number",00:23:47.710,00:23:50.070
here but in fact that's wrong.,00:23:50.070,00:23:51.320
"Actually it's kind of
an interesting number.",00:23:51.320,00:23:53.153
"It's halfway between the
two, between 0 and 1.",00:23:53.153,00:23:56.380
"So again there's some
sort of vague sense",00:23:56.380,00:23:58.505
"in which this is trying
to be this answer.",00:23:58.505,00:24:01.966
All right.,00:24:01.966,00:24:04.580
"It's not so bad but we're still
going to put this in a red box.",00:24:04.580,00:24:08.744
All right.,00:24:08.744,00:24:10.030
"because this is what
we called divergence.",00:24:10.030,00:24:12.710
"So both of these
cases are divergent.",00:24:12.710,00:24:16.130
"It only really works when
alpha-- when a is less than 1.",00:24:16.130,00:24:20.490
"I'm going to add
one more case just",00:24:20.490,00:24:23.480
"to see that mathematicians are
slightly curious about what",00:24:23.480,00:24:30.040
goes on in other cases.,00:24:30.040,00:24:32.020
"So this is 1 + 2 +
2^2 + 2^3 plus etc..",00:24:32.020,00:24:37.570
"And that should be equal to --
according to this formula --",00:24:37.570,00:24:41.980
1/(1-2).,00:24:41.980,00:24:44.750
Which is -1.,00:24:44.750,00:24:48.242
All right.,00:24:48.242,00:24:49.860
"Now this one is
clearly wrong, right?",00:24:49.860,00:24:53.460
This one is totally wrong.,00:24:53.460,00:24:55.530
It certainly diverges.,00:24:58.170,00:24:59.465
"The left hand side is
obviously infinite.",00:24:59.465,00:25:02.370
The right hand side is way off.,00:25:02.370,00:25:04.070
It's -1.,00:25:04.070,00:25:05.960
"On the other hand it
turns out actually",00:25:05.960,00:25:10.350
"that mathematicians have ways
of making sense out of these.",00:25:10.350,00:25:13.360
"In number theory
there's a strange system",00:25:13.360,00:25:15.590
where this is actually true.,00:25:15.590,00:25:18.160
"And what happens
in that system is",00:25:18.160,00:25:21.530
"that what you have to
throw out is the idea",00:25:21.530,00:25:24.030
that 0 is less than 1.,00:25:24.030,00:25:27.050
"There is no such thing
as negative numbers.",00:25:27.050,00:25:29.980
So this number exists.,00:25:29.980,00:25:32.090
"And it's the additive
inverse of 1.",00:25:32.090,00:25:35.700
"It has this arithmetic
property but the statement",00:25:35.700,00:25:39.780
