text,start,stop
"I'm often interested in the
case when my vectors are",00:17:19.040,00:17:23.089
popped into a matrix.,00:17:23.089,00:17:25.560
"So the, the definition
over there of independence",00:17:25.560,00:17:28.349
didn't talk about any matrix.,00:17:28.349,00:17:31.270
"The vectors didn't have to be
vectors in N dimensional space.",00:17:31.270,00:17:36.130
"And I want to give
you some examples",00:17:36.130,00:17:38.530
"of vectors that
aren't what you think",00:17:38.530,00:17:41.710
of immediately as vectors.,00:17:41.710,00:17:43.970
"But most of the time, this is
-- the vectors we think of are",00:17:43.970,00:17:49.420
columns.,00:17:49.420,00:17:51.200
And we can put them in a matrix.,00:17:51.200,00:17:54.570
"And then independence
or dependence",00:17:54.570,00:17:57.330
comes back to the null space.,00:17:57.330,00:18:01.650
OK.,00:18:01.650,00:18:02.162
"So that's the idea
of independence.",00:18:02.162,00:18:03.620
"Can I just, yeah, let
me go on to spanning a",00:18:06.410,00:18:13.770
"What does it mean for a bunch
of vectors to span a space?",00:18:13.770,00:18:19.480
space.,00:18:19.480,00:18:20.580
"Well, actually, we've
seen it already.",00:18:20.580,00:18:23.800
"You remember, if we had
a columns in a matrix,",00:18:23.800,00:18:28.040
"we took all their
combinations and that gave us",00:18:28.040,00:18:33.130
the column space.,00:18:33.130,00:18:36.640
"Those vectors that we started
with span that column space.",00:18:36.640,00:18:41.250
So spanning a space means --,00:18:41.250,00:18:44.490
"so let me move that
important stuff right up.",00:18:44.490,00:18:48.440
OK.,00:18:53.130,00:18:54.050
"So vectors -- let me call
them, say, V1 up to --",00:18:54.050,00:19:02.400
"call you some different
letter, say Vl --",00:19:02.400,00:19:06.360
"span a space, a subspace,
or just a vector space",00:19:06.360,00:19:15.680
"I could say, span a
space means, means",00:19:15.680,00:19:24.790
"the space consists of all
combinations of those vectors.",00:19:24.790,00:19:40.270
"That's exactly what we
did with the column space.",00:19:46.464,00:19:48.505
"So now I could say in shorthand
the columns of a matrix",00:19:51.040,00:19:54.740
span the column space.,00:19:54.740,00:19:57.090
"So you remember it's a bunch of
vectors that have this property",00:19:57.090,00:20:00.750
"that they span a space, and
actually if I give you a bunch",00:20:00.750,00:20:05.450
of vectors and say --,00:20:05.450,00:20:06.480
"OK, let S be the
space that they span,",00:20:06.480,00:20:10.720
"in other words let S contain
all their combinations,",00:20:10.720,00:20:14.870
"that space S will
be the smallest",00:20:14.870,00:20:17.750
"space with those
vectors in it, right?",00:20:17.750,00:20:21.830
"Because any space with
those vectors in it",00:20:21.830,00:20:24.300
"must have all the combinations
of those vectors in it.",00:20:24.300,00:20:28.730
"And if I stop there, then
I've got the smallest space,",00:20:28.730,00:20:34.540
"and that's the space
that they span.",00:20:34.540,00:20:37.300
OK.,00:20:37.300,00:20:37.800
So I'm just --,00:20:37.800,00:20:39.150
"rather than, needing to say,
take all linear combinations",00:20:39.150,00:20:44.150
"and put them in a space,
I'm compressing that",00:20:44.150,00:20:48.950
into the word span.,00:20:48.950,00:20:50.740
Straightforward.,00:20:53.169,00:20:53.835
"So if I think of a, of
the column space of a",00:20:57.520,00:21:00.015
OK. matrix.,00:21:00.015,00:21:00.515
"I've got their -- so I
start with the columns.",00:21:03.890,00:21:07.380
I take all their combinations.,00:21:07.380,00:21:08.930
That gives me the columns space.,00:21:08.930,00:21:10.760
They span the column space.,00:21:10.760,00:21:13.440
Now are they independent?,00:21:13.440,00:21:16.230
"Maybe yes, maybe no.",00:21:16.230,00:21:19.620
"It depends on the particular
columns that went into that",00:21:19.620,00:21:23.060
matrix.,00:21:23.060,00:21:24.470
"But obviously I'm highly
interested in a set",00:21:24.470,00:21:29.700
"of vectors that spans a
space and is independent.",00:21:29.700,00:21:36.870
"That's, that means like I've
got the right number of vectors.",00:21:36.870,00:21:41.630
"If I didn't have all of them,
I wouldn't have my whole space.",00:21:41.630,00:21:47.580
"If I had more than that,
they probably wouldn't --",00:21:47.580,00:21:50.290
they wouldn't be independent.,00:21:50.290,00:21:52.450
"So, like, basis -- and that's
the word that's coming --",00:21:52.450,00:21:56.860
is just right.,00:21:56.860,00:21:58.600
"So here let me put
what that word means.",00:21:58.600,00:22:01.310
"A basis for a vector space is,
is a, is a sequence of vectors",00:22:01.310,00:22:14.270
--,00:22:14.270,00:22:14.770
"shall I call them V1, V2,
up to let me say Vd now,",00:22:20.050,00:22:27.040
"I'll stop with that letters
-- that has two properties.",00:22:27.040,00:22:33.600
"I've got enough vectors
and not too many.",00:22:33.600,00:22:36.230
It's a natural idea of a basis.,00:22:36.230,00:22:39.340
"So a basis is a bunch
of vectors in the space",00:22:39.340,00:22:42.570
"and it's a so it's a sequence
of vectors with two properties,",00:22:42.570,00:22:47.200
with two properties.,00:22:47.200,00:22:50.050
"One, they are independent.",00:22:54.760,00:22:57.675
"And two -- you
know what's coming?",00:23:05.020,00:23:07.990
-- they span the space.,00:23:07.990,00:23:10.040
OK.,00:23:20.560,00:23:21.880
Let me take --,00:23:21.880,00:23:25.050
"so time for examples, of course.",00:23:25.050,00:23:28.510
"So I'm asking you now
to put definition one,",00:23:28.510,00:23:32.320
"the definition of independence,
together with definition two,",00:23:32.320,00:23:38.030
"and let's look at examples,
because this is --",00:23:38.030,00:23:41.800
"this combination
means the set I've --",00:23:41.800,00:23:44.840
"of vectors I have is
just right, and the --",00:23:44.840,00:23:47.690
"so that this idea of a
basis will be central.",00:23:47.690,00:23:51.210
"I'll always be asking
you now for a basis.",00:23:51.210,00:23:54.480
"Whenever I look at a
subspace, if I ask you for --",00:23:54.480,00:23:58.760
"if you give me a basis
for that subspace,",00:23:58.760,00:24:00.760
you've told me what it is.,00:24:00.760,00:24:02.920
"You've told me everything I need
to know about that subspace.",00:24:02.920,00:24:07.430
"Those -- I take their
combinations and I know that I",00:24:07.430,00:24:10.520
need all the combinations.,00:24:10.520,00:24:12.460
OK.,00:24:12.460,00:24:13.210
Examples.,00:24:13.210,00:24:13.790
"OK, so examples of a basis.",00:24:13.790,00:24:16.640
"Let me start with two
dimensional space.",00:24:16.640,00:24:20.060
"Suppose the space
-- say example.",00:24:20.060,00:24:22.350
"The space is, oh,
let's make it R^3.",00:24:26.520,00:24:31.150
Real three dimensional space.,00:24:31.150,00:24:35.980
Give me one basis.,00:24:35.980,00:24:37.330
One basis is?,00:24:37.330,00:24:38.705
"So I want some vectors, because
if I ask you for a basis,",00:24:43.970,00:24:49.010
"I'm asking you for vectors,
a little list of vectors.",00:24:49.010,00:24:53.390
And it should be just right.,00:24:53.390,00:24:57.610
"So what would be a basis
for three dimensional space?",00:24:57.610,00:25:02.880
"Well, the first basis that
comes to mind, why don't we",00:25:02.880,00:25:05.540
write that down.,00:25:05.540,00:25:07.240
"The first basis
that comes to mind",00:25:07.240,00:25:09.220
"is this vector, this
vector, and this vector.",00:25:09.220,00:25:18.850
OK.,00:25:18.850,00:25:19.790
That's one basis.,00:25:19.790,00:25:23.540
"Not the only basis, that's
going to be my point.",00:25:23.540,00:25:27.190
"But let's just see --
yes, that's a basis.",00:25:27.190,00:25:30.930
"Are, are those
vectors independent?",00:25:30.930,00:25:33.500
"So that's the like the x, y,
z axes, so if those are not",00:25:36.110,00:25:40.120
"independent, we're in trouble.",00:25:40.120,00:25:41.780
"Certainly, they are.",00:25:41.780,00:25:43.580
"Take a combination c1 of this
vector plus c2 of this vector",00:25:43.580,00:25:48.630
"plus c3 of that
vector and try to make",00:25:48.630,00:25:51.340
it give the zero vector.,00:25:51.340,00:25:55.290
What are the c-s?,00:25:55.290,00:25:57.110
"If c1 of that plus c2 of that
plus c3 of that gives me 0 0 0,",00:25:57.110,00:26:03.080
then the c-s are all --,00:26:03.080,00:26:05.600
"0, right.",00:26:05.600,00:26:06.920
"So that's the test
for independence.",00:26:06.920,00:26:09.980
"In the language of matrices,
which was under that board,",00:26:09.980,00:26:16.210
"I could make those the
columns of a matrix.",00:26:16.210,00:26:19.700
"Well, it would be
the identity matrix.",00:26:19.700,00:26:22.880
"Then I would ask, what's the
null space of the identity",00:26:22.880,00:26:25.590
matrix?,00:26:25.590,00:26:26.760
"And you would say it's
only the zero vector.",00:26:26.760,00:26:30.560
"And I would say, fine, then
the columns are independent.",00:26:30.560,00:26:34.740
"The only thing -- the identity
times a vector giving zero,",00:26:34.740,00:26:38.370
"the only vector that
does that is zero.",00:26:38.370,00:26:40.810
OK.,00:26:40.810,00:26:41.980
Now that's not the only basis.,00:26:41.980,00:26:45.710
Far from it.,00:26:45.710,00:26:46.660
"Tell me another basis, a
second basis, another basis.",00:26:46.660,00:26:50.680
"So, give me -- well,
I'll just start it out.",00:26:57.560,00:27:03.030
One one two.,00:27:03.030,00:27:04.090
Two two five.,00:27:06.950,00:27:10.780
Suppose I stopped there.,00:27:10.780,00:27:14.420
"Has that little bunch of
vectors got the properties that",00:27:14.420,00:27:20.980
"I'm asking for in
a basis for R^3?",00:27:20.980,00:27:24.350
"We're looking for
a basis for R^3.",00:27:24.350,00:27:26.880
"Are they independent,
those two column vectors?",00:27:26.880,00:27:30.430
Yes.,00:27:30.430,00:27:31.330
Do they span R^3?,00:27:31.330,00:27:33.610
No.,00:27:33.610,00:27:34.340
Our feeling is no.,00:27:34.340,00:27:36.440
Our feeling is no.,00:27:36.440,00:27:37.550
"Our feeling is that there're
some vectors in R3 that",00:27:37.550,00:27:41.640
are not combinations of those.,00:27:41.640,00:27:44.120
OK.,00:27:44.120,00:27:44.930
So suppose I add in --,00:27:44.930,00:27:47.830
"I need another vector
then, because these two",00:27:47.830,00:27:50.390
