text,start,stop
"it has independent rows, so
there's at least one solution.",00:16:41.480,00:16:44.430
"But now, how do I even know
that there are infinitely",00:16:44.430,00:16:46.660
many solutions?,00:16:46.660,00:16:48.050
"Oh, what do I --",00:16:48.050,00:16:49.260
"I want to know something
about the null space.",00:16:49.260,00:16:52.280
"What's the dimension of the
null space of A transpose?",00:16:52.280,00:16:57.390
"So the answer has got
to be the dimension",00:16:57.390,00:17:00.100
"of the null space of
A transpose, what's",00:17:00.100,00:17:03.850
the general fact?,00:17:03.850,00:17:06.119
"If A is an m by n
matrix of rank r,",00:17:06.119,00:17:10.790
"what's the dimension
of A transpose?",00:17:10.790,00:17:14.260
The null space of A transpose?,00:17:14.260,00:17:15.970
"Do you remember that
little fourth subspace",00:17:15.970,00:17:20.470
"that's tagging along
down in our big picture?",00:17:20.470,00:17:24.050
It's dimension was m-r.,00:17:24.050,00:17:26.497
"And, that's bigger than zero.",00:17:30.780,00:17:32.630
m is bigger than r.,00:17:32.630,00:17:35.610
"So there's a lot
in that null space.",00:17:35.610,00:17:37.520
"So there's always one
solution because n i- this",00:17:44.520,00:17:47.790
is speaking about A transpose.,00:17:47.790,00:17:49.230
"So for A transpose, the roles
of m and n are reversed,",00:17:52.880,00:17:55.730
"of course, so I'm --",00:17:55.730,00:17:57.540
"keep in mind that this
board was about A transpose,",00:17:57.540,00:18:01.430
"so the roles -- so it's the
null space of a transpose,",00:18:01.430,00:18:04.880
"and there are m-r
free variables.",00:18:04.880,00:18:08.590
"OK, that's, like,
just some, review.",00:18:08.590,00:18:13.630
"Can I take another problem
that's also sort of --",00:18:13.630,00:18:17.030
"suppose the matrix A has
three columns, v1, v2, v3.",00:18:17.030,00:18:24.710
"Those are the columns
of the matrix.",00:18:24.710,00:18:28.880
All right.,00:18:28.880,00:18:31.140
Question A.,00:18:31.140,00:18:33.500
Solve Ax=v1-v2+v3.,00:18:33.500,00:18:36.827
Tell me what x is.,00:18:44.260,00:18:45.670
"Well, there, you're
seeing the most --",00:18:53.960,00:18:57.520
"the one absolutely
essential fact about matrix",00:18:57.520,00:19:04.380
"multiplication,
how does it work,",00:19:04.380,00:19:06.530
"when we do it a column at a
time, the very, very first day,",00:19:06.530,00:19:10.760
"way back in September, we
did multiplication a column",00:19:10.760,00:19:13.800
at a time.,00:19:13.800,00:19:14.590
So what's x?,00:19:14.590,00:19:16.190
Just tell me?,00:19:16.190,00:19:18.070
"One minus one, one.",00:19:18.070,00:19:19.250
Thanks.,00:19:19.250,00:19:19.820
OK.,00:19:19.820,00:19:20.740
Everybody's got that.,00:19:20.740,00:19:22.950
OK?,00:19:22.950,00:19:23.550
"Then the next question is,
suppose that combination is",00:19:23.550,00:19:26.750
zero --,00:19:26.750,00:19:28.130
"oh, yes, OK, so
question (b) says --",00:19:28.130,00:19:31.560
"part (b) says, suppose
this thing is zero.",00:19:31.560,00:19:42.730
Suppose that's zero.,00:19:42.730,00:19:45.380
Then the solution is not unique.,00:19:45.380,00:19:48.520
Suppose I want true or false.,00:19:48.520,00:19:51.730
-- and a reason.,00:19:51.730,00:19:54.440
"Suppose this
combination is zero.",00:19:54.440,00:20:00.330
v1-v2+v3.,00:20:00.330,00:20:02.170
"Show that -- what
does that tell me?",00:20:02.170,00:20:06.640
"So it's a separate
question, maybe",00:20:06.640,00:20:08.210
"I sort of saved time
by writing it that way,",00:20:08.210,00:20:11.880
"but it's a totally
separate question.",00:20:11.880,00:20:14.620
"If I have a matrix, and I know
that column one minus column",00:20:14.620,00:20:19.280
"two plus column
three is zero, what",00:20:19.280,00:20:23.160
"does that tell me about whether
the solution is unique or not?",00:20:23.160,00:20:33.810
Is there more than one solution?,00:20:33.810,00:20:36.420
What's uniqueness about?,00:20:36.420,00:20:40.330
"Uniqueness is about,
is there anything",00:20:40.330,00:20:42.420
"in the null space, right?",00:20:42.420,00:20:44.720
"The solution is
unique when there's",00:20:44.720,00:20:46.490
"nobody in the null space
except the zero vector.",00:20:46.490,00:20:49.550
"And, if that's zero, then this
guy would be in the null space.",00:20:49.550,00:20:57.670
"So if this were zero, then this
x is in the null space of A.",00:20:57.670,00:21:08.020
"So solutions are never
unique, because I could always",00:21:08.020,00:21:18.750
"add that to any solution,
and Ax wouldn't change.",00:21:18.750,00:21:26.890
So it's always that question.,00:21:26.890,00:21:29.610
"Is there somebody
in the null space?",00:21:29.610,00:21:31.760
OK.,00:21:31.760,00:21:33.620
"Oh, now, here's a totally
different question.",00:21:33.620,00:21:37.370
"Suppose those three vectors,
v1, v2, v3, are orthonormal.",00:21:37.370,00:21:43.770
"So this isn't going to happen
for orthonormal vectors.",00:21:43.770,00:21:48.340
"OK, so part (c),
forget part (b).",00:21:48.340,00:21:51.680
c.,00:21:51.680,00:21:52.410
"If v1, v2, v3,
are orthonormal --",00:21:52.410,00:22:05.040
"so that I would usually
have called them q1, q2, q3.",00:22:05.040,00:22:08.725
"Now, what combination --
oh, here's a nice question,",00:22:11.540,00:22:16.420
if I say so myself --,00:22:16.420,00:22:19.020
"what combination of v1
and v2 is closest to v3?",00:22:19.020,00:22:24.280
"What point on the
plane of v1 and v2",00:22:24.280,00:22:28.120
"is the closest point to v3 if
these vectors are orthonormal?",00:22:28.120,00:22:33.100
So let me --,00:22:33.100,00:22:33.750
"I'll start the sentence -- then
the combination something times",00:22:33.750,00:22:41.610
"v1 plus something times v2 is
the closest combination to v3?",00:22:41.610,00:22:51.570
And what's the answer?,00:22:51.570,00:22:53.860
"What's the closest vector
on that plane to v3?",00:22:53.860,00:22:57.150
Zeroes.,00:22:57.150,00:23:00.030
Right.,00:23:00.030,00:23:01.480
"We just imagine the x, y,
z axes, the v1, v2, th- v3",00:23:01.480,00:23:07.240
"could be the standard
basis, the x, y, z vectors,",00:23:07.240,00:23:13.380
"and, of course, the point on
the xy plane that's closest",00:23:13.380,00:23:19.090
to v3 on the z axis is zero.,00:23:19.090,00:23:24.090
"So if we're orthonormal,
then the projection",00:23:24.090,00:23:28.880
"of v3 onto that plane
is perpendicular,",00:23:28.880,00:23:34.690
it hits right at zero.,00:23:34.690,00:23:36.440
"OK, so that's like a quick --",00:23:36.440,00:23:39.850
"you know, an easy question,
but still brings it out.",00:23:39.850,00:23:43.890
OK.,00:23:43.890,00:23:45.110
"Let me see what, shall I
write down a Markov matrix,",00:23:45.110,00:23:56.720
"and I'll ask you
for its eigenvalues.",00:23:56.720,00:24:01.870
OK.,00:24:01.870,00:24:02.680
Here's a Markov matrix --,00:24:02.680,00:24:06.070
"this -- and, tell
me its eigenvalues.",00:24:06.070,00:24:14.210
"So here -- I'll
call the matrix A,",00:24:14.210,00:24:16.020
"and I'll call this as point
two, point four, point four,",00:24:16.020,00:24:19.990
"point four, point four, point
two, point four, point three,",00:24:19.990,00:24:25.480
"point three, point four.",00:24:25.480,00:24:28.391
OK.,00:24:28.391,00:24:28.890
"Let's see -- it helps out to
notice that column one plus",00:24:33.340,00:24:39.020
column two --,00:24:39.020,00:24:41.840
"what's interesting about
column one plus column two?",00:24:41.840,00:24:46.870
"It's twice as much
as column three.",00:24:46.870,00:24:50.530
"So column one plus column two
equals two times column three.",00:24:50.530,00:24:53.790
"I put that in there,
column one plus column two",00:24:53.790,00:24:57.300
equals twice column three.,00:24:57.300,00:24:59.730
That's observation.,00:24:59.730,00:25:01.430
OK.,00:25:01.430,00:25:02.230
"Tell me the eigenvalues
of the matrix.",00:25:02.230,00:25:04.500
"OK, tell me one eigenvalue?",00:25:07.080,00:25:08.455
Because the matrix is singular.,00:25:11.770,00:25:15.230
Tell me another eigenvalue?,00:25:15.230,00:25:17.570
"One, because it's
a Markov matrix,",00:25:17.570,00:25:20.320
"the columns add to
the all ones vector,",00:25:20.320,00:25:25.120
"and that will be an
eigenvector of A transpose.",00:25:25.120,00:25:31.940
"And tell me the
third eigenvalue?",00:25:31.940,00:25:33.435
"Let's see, to make
the trace come out",00:25:36.740,00:25:38.770
"right, which is point eight,
we need minus point two.",00:25:38.770,00:25:42.570
OK.,00:25:45.200,00:25:46.270
"And now, suppose I start
the Markov process.",00:25:46.270,00:25:52.750
Suppose I start with u(0) --,00:25:52.750,00:25:56.460
"so I'm going to look at the
powers of A applied to u(0).",00:25:56.460,00:26:01.490
This is uk.,00:26:01.490,00:26:04.840
"And there's my matrix, and
I'm going to let u(0) be --",00:26:04.840,00:26:09.930
"this is going to
be zero, ten, zero.",00:26:09.930,00:26:14.860
"And my question is,
what does that approach?",00:26:14.860,00:26:21.060
"If u(0) is equal to
this -- there is u(0).",00:26:21.060,00:26:24.910
Shall I write it in?,00:26:24.910,00:26:26.420
Maybe I'll just write in u(0).,00:26:26.420,00:26:27.800
"A to the k, starting with
ten people in state two,",00:26:30.680,00:26:40.430
"and every step follows
the Markov rule,",00:26:40.430,00:26:48.210
"what does the solution
look like after k steps?",00:26:48.210,00:26:52.920
Let me just ask you that.,00:26:52.920,00:26:54.980
"And then, what happens
as k goes to infinity?",00:26:54.980,00:26:58.500
"This is a steady-state
question, right?",00:26:58.500,00:27:00.360
"I'm looking for
the steady state.",00:27:00.360,00:27:02.770
"Actually, the question doesn't
ask for the k step answer,",00:27:02.770,00:27:06.090
"it just jumps right
away to infinity --",00:27:06.090,00:27:08.380
"but how would I express
the solution after k steps?",00:27:08.380,00:27:15.170
"It would be some multiple of
the first eigenvalue to the k-th",00:27:15.170,00:27:23.340
"power -- times the
first eigenvector,",00:27:23.340,00:27:26.160
"plus some other multiple
of the second eigenvalue,",00:27:26.160,00:27:30.210
"times its eigenvector, and
some multiple of the third",00:27:30.210,00:27:34.410
"eigenvalue, times
its eigenvector.",00:27:34.410,00:27:38.440
OK.,00:27:38.440,00:27:39.285
Good.,00:27:39.285,00:27:39.785
"And these eigenvalues are
zero, one, and minus point two.",00:27:42.290,00:27:49.140
"So what happens as
k goes to infinity?",00:27:52.810,00:27:55.290
"The only thing that
survives the steady state --",00:27:58.480,00:28:01.550
"so at u infinity, this
is gone, this is gone,",00:28:01.550,00:28:07.860
all that's left is c2x2.,00:28:07.860,00:28:16.640
So I'd better find x2.,00:28:16.640,00:28:18.550
"I've got to find
that eigenvector",00:28:18.550,00:28:20.700
to complete the answer.,00:28:20.700,00:28:22.710
"What's the eigenvector
that corresponds",00:28:22.710,00:28:25.260
to lambda equal one?,00:28:25.260,00:28:26.400
"That's the key eigenvector
in any Markov process,",00:28:26.400,00:28:29.650
is that eigenvector.,00:28:29.650,00:28:32.430
"Lambda equal one
is an eigenvalue,",00:28:32.430,00:28:34.550
"I need its eigenvector
x2, and then",00:28:34.550,00:28:38.280
"I need to know how much of it
is in the starting vector u0.",00:28:38.280,00:28:44.480
OK.,00:28:44.480,00:28:45.240
"So, how do I find
that eigenvector?",00:28:45.240,00:28:47.880
"I guess I subtract one
from the diagonal, right?",00:28:47.880,00:28:51.500
"So I have minus point
eight, minus point eight,",00:28:51.500,00:28:56.280
"minus point six, and the
rest, of course, is just --",00:28:56.280,00:28:59.660
"still point four, point
four, point four, point four,",00:28:59.660,00:29:04.360
"point three, point
three, and hopefully,",00:29:04.360,00:29:07.150
"that's a singular matrix, so
I'm looking to solve A minus Ix",00:29:07.150,00:29:19.230
equal zero.,00:29:19.230,00:29:19.980
"Let's see -- can anybody
spot the solution here?",00:29:19.980,00:29:22.972
"I don't know, I didn't
make it easy for myself.",00:29:22.972,00:29:24.930
What do you think there?,00:29:27.900,00:29:30.630
"Maybe those first two
entries might be --",00:29:30.630,00:29:39.080
"oh, no, what do you think?",00:29:39.080,00:29:41.500
Anybody see it?,00:29:41.500,00:29:44.640
"We could use elimination
if we were desperate.",00:29:44.640,00:29:46.680
Are we that desperate?,00:29:49.210,00:29:51.810
"Anybody just call out if
you see the vector that's",00:29:51.810,00:29:55.320
in that null space.,00:29:55.320,00:29:57.980
"Eh, there better be a
vector in that null space,",00:29:57.980,00:30:00.390
or I'm quitting.,00:30:00.390,00:30:03.220
"Uh, ha- OK, well, I guess
we could use elimination.",00:30:03.220,00:30:11.555
"I thought maybe somebody might
see it from further away.",00:30:15.200,00:30:18.010
"Is there a chance
that these guys are --",00:30:21.100,00:30:23.820
"could it be that these two are
equal and this is whatever it",00:30:23.820,00:30:28.140
"takes, like, something
like three, three, two?",00:30:28.140,00:30:31.500
