text,start,stop
calculate the integral.,00:21:08.250,00:21:12.290
"And the t is what's called
the dummy variable.",00:21:12.290,00:21:14.730
"It's the variable
of integration.",00:21:14.730,00:21:16.290
"You'll see a lot of people who
will mix this x with this t.",00:21:16.290,00:21:21.420
"And if you do that, you will
get confused, potentially",00:21:21.420,00:21:25.790
"hopelessly confused,
in this class.",00:21:25.790,00:21:28.150
In 18.02 you will be completely,00:21:28.150,00:21:30.380
lost if you do that.,00:21:30.380,00:21:32.310
So don't do it.,00:21:32.310,00:21:33.720
Don't mix these two guys up.,00:21:33.720,00:21:38.410
"It's actually done by many
people in textbooks, and it's",00:21:38.410,00:21:42.510
fairly careless.,00:21:42.510,00:21:43.130
"Especially in old-fashioned
textbooks.",00:21:43.130,00:21:45.230
But don't do it.,00:21:45.230,00:21:48.610
So here we have this G ( x).,00:21:48.610,00:21:50.570
"Now, remember, this G ( x)
really does make sense.",00:21:50.570,00:21:56.250
"If you give me an a, and you
give me an x, I can figure out",00:21:56.250,00:22:00.490
"what this is, because I can
figure out the Riemann sum.",00:22:00.490,00:22:02.830
"So of course I need to know
what the function is, too.",00:22:02.830,00:22:05.090
"But anyway, we have a numerical
procedure for",00:22:05.090,00:22:07.370
"figuring out what the
function g is.",00:22:07.370,00:22:09.920
"Now, as is suggested by this
mysterious letter x being in",00:22:09.920,00:22:13.090
"the place where it is, I'm
actually going to vary x.",00:22:13.090,00:22:16.350
"So the conclusion is that if
this is true, and this is just",00:22:16.350,00:22:20.000
"a parenthesism not part
of the theorem.",00:22:20.000,00:22:21.870
"It's just an indication of
what the notation means.",00:22:21.870,00:22:25.770
Then G' = f.,00:22:25.770,00:22:40.430
"Let me first explain what the
significance of this theorem",00:22:40.430,00:22:43.030
"is, from the point of view of
differential equations.",00:22:43.030,00:22:47.830
"G ( x) solves the differential
equation y' = f ( x).",00:22:47.830,00:23:04.420
"So y' = f, you put the x in
if I got it here, with the",00:23:04.420,00:23:09.960
condition y ( a) = 0.,00:23:09.960,00:23:13.240
"So it solves this pair
of conditions here.",00:23:13.240,00:23:19.000
"The rate of change, and
the initial position",00:23:19.000,00:23:21.860
is specified here.,00:23:21.860,00:23:23.280
"Because when you integrate from
a to a, you get 0 always.",00:23:23.280,00:23:29.660
"And what this theorem
says is you can",00:23:29.660,00:23:33.660
always solve that equation.,00:23:33.660,00:23:35.700
When we did differential,00:23:35.700,00:23:36.670
"equations, I said that already.",00:23:36.670,00:23:38.130
"I said we'll treat these
as always solved.",00:23:38.130,00:23:39.990
"Well, here's the reason.",00:23:39.990,00:23:41.530
"We have a numerical
procedure for",00:23:41.530,00:23:43.160
computing things like this.,00:23:43.160,00:23:45.080
"We could always solve
this equation.",00:23:45.080,00:23:49.330
"And the formula is a fairly
complicated gadget, but so far",00:23:49.330,00:23:54.530
"just associated with
Riemann sums.",00:23:54.530,00:23:58.400
"Alright, now.",00:23:58.400,00:24:01.000
Let's just do one example.,00:24:01.000,00:24:13.820
"Unfortunately, not a complicated
example and maybe",00:24:13.820,00:24:17.610
"not persuasive as to
why you would care",00:24:17.610,00:24:19.580
about this just yet.,00:24:19.580,00:24:21.230
"But nevertheless
very important.",00:24:21.230,00:24:23.670
"Because this is the quiz
question which everybody gets",00:24:23.670,00:24:26.470
wrong until they practice it.,00:24:26.470,00:24:29.530
"So the integral from, say
1 to x of dt / t ^2.",00:24:29.530,00:24:38.710
Let's try this one here.,00:24:38.710,00:24:45.420
"So here's an example of
this theorem, I claim.",00:24:45.420,00:24:56.650
"Now, this is a question which
challenges your ability to",00:24:56.650,00:25:01.020
"understand what the
question means.",00:25:01.020,00:25:04.740
"Because it's got a
lot of symbols.",00:25:04.740,00:25:06.800
"It's got the integration and
it's got the differentiation.",00:25:06.800,00:25:09.730
"However, what it really is
an exercise in recopying.",00:25:09.730,00:25:15.700
"You look at it and you write
down the answer.",00:25:15.700,00:25:20.660
"And the reason is that, by
definition, this function in",00:25:20.660,00:25:25.720
"here is a function of the
form G ( x) of the",00:25:25.720,00:25:30.740
theorem over here.,00:25:30.740,00:25:34.320
So this is the G ( x).,00:25:34.320,00:25:35.920
"And by definition, we said
that G' ( x) = f(x).",00:25:35.920,00:25:42.980
"Well, what's the f ( x)?",00:25:42.980,00:25:46.170
Look inside here.,00:25:46.170,00:25:47.010
"It's what's called
the integrand.",00:25:47.010,00:25:48.760
"This is the integral from 0
to x of f ( t ) dt, right?",00:25:48.760,00:25:53.640
Where f ( t) = 1 / t^2.,00:25:53.640,00:26:00.710
So your ability is challenged.,00:26:00.710,00:26:02.910
"You have to take that 1 / t ^2
and you have to plug in the",00:26:02.910,00:26:06.430
"letter x, instead of t for it.",00:26:06.430,00:26:09.960
And then write it down.,00:26:09.960,00:26:11.480
"As I say, this is an exercise
in recopying what's there.",00:26:11.480,00:26:18.120
"So this is quite easy
to do, right?",00:26:18.120,00:26:19.970
"I mean, you just look and
you write it down.",00:26:19.970,00:26:21.750
"But nevertheless, it
looks like a long,",00:26:21.750,00:26:25.490
elaborate object here.,00:26:25.490,00:26:28.350
