text,start,stop
"Here's another one, which
might be 0.6 and 0.2.",00:15:47.450,00:15:53.839
"So the mutation
operator is going",00:15:53.839,00:15:55.214
"to take one of those values
and change it a little bit.",00:15:55.214,00:15:58.720
"So it might say, well, we'll
take 3, and we'll make it 0.2.",00:15:58.720,00:16:03.980
"And the crossover
operation is going",00:16:03.980,00:16:05.534
"to exchange the x and
y values of pairs.",00:16:05.534,00:16:08.850
"So if we have a
crossover here, then what",00:16:08.850,00:16:11.343
"we're going to get out
from this one-- well,",00:16:11.343,00:16:16.271
"we're going to get out a
combination of these two.",00:16:16.271,00:16:18.390
"And it's going to
look like this.",00:16:22.970,00:16:31.171
"Because what we're
going to do is we're",00:16:31.171,00:16:32.796
"going to take the x value of
1 and combine it with the y",00:16:32.796,00:16:35.909
value of the other one.,00:16:35.909,00:16:37.120
"So this is going to be 0.2--
my mutated value and 0.2--",00:16:37.120,00:16:42.050
"and this is going
to be 0.6 and 0.7.",00:16:42.050,00:16:46.420
"So that's how my little
genetic algorithm",00:16:46.420,00:16:48.660
heck is going to work.,00:16:48.660,00:16:51.860
"So having coded this up, we
can now see how it flows.",00:16:51.860,00:16:56.090
Let's run it 10 generations.,00:17:01.000,00:17:04.460
"So the population is rapidly
expanded to some fixed limit.",00:17:04.460,00:17:07.565
I forgot what it is--,00:17:07.565,00:17:08.440
30 or so.,00:17:08.440,00:17:10.440
"And we can run that
100 generations.",00:17:10.440,00:17:15.260
"And so this seems to be
getting stuck, kind of, right?",00:17:15.260,00:17:18.540
So what's the problem?,00:17:18.540,00:17:20.319
The problem is local maxima.,00:17:20.319,00:17:21.858
"This is fundamentally a
hill climbing mechanism.",00:17:21.858,00:17:30.950
"Note that I have not included
any crossover so far.",00:17:30.950,00:17:33.350
"So if I do have
crossover, then if I've",00:17:36.210,00:17:38.379
"got a good x value
and a good y value,",00:17:38.379,00:17:41.511
"I can cross them
over and get them",00:17:41.511,00:17:44.855
both in the same situation.,00:17:44.855,00:17:48.370
"But nevertheless,
this thing doesn't",00:17:48.370,00:17:49.870
seem to be working very well.,00:17:49.870,00:17:51.783
"STUDENT: Professor,
I have a question.",00:17:51.783,00:17:53.635
PATRICK WINSTON: Yeah.,00:17:53.635,00:17:54.561
"STUDENT: That picture is
just the contour lines",00:17:54.561,00:17:56.303
of that function.,00:17:56.303,00:17:56.660
"PATRICK WINSTON: The contour
lines of that function.",00:17:56.660,00:17:58.570
"So the reason you see
a lot of contour lines",00:17:58.570,00:18:00.210
"in the upper right
is because it gets",00:18:00.210,00:18:01.695
"much higher because there's that
exponential term that increases",00:18:01.695,00:18:04.361
as you go up to the right.,00:18:04.361,00:18:06.430
"So I don't know, it looks--
let's put some crossover in",00:18:06.430,00:18:11.060
and repeat the experience.,00:18:11.060,00:18:12.500
We'll run 100 generations.,00:18:15.960,00:18:24.019
I don't know.,00:18:24.019,00:18:24.560
"It just doesn't seem
to be going anywhere.",00:18:24.560,00:18:27.440
"Sometimes, it'll go right
to the global maximum.",00:18:27.440,00:18:31.760
Sometimes it takes a long time.,00:18:31.760,00:18:33.120
"It's got a random number
generator in there,",00:18:33.120,00:18:34.953
so I have no control over it.,00:18:34.953,00:18:37.610
So it's going to get there.,00:18:37.610,00:18:39.520
"I couldn't tell
whether the crossover",00:18:39.520,00:18:41.068
was doing any good or not.,00:18:41.068,00:18:43.236
"Oh, well, here's one.",00:18:43.236,00:18:47.030
"Let's make this a little
bit more complicated.",00:18:47.030,00:18:49.970
Suppose that's the space.,00:18:49.970,00:18:51.220
"Now it's going to
be in real trouble,",00:19:02.767,00:19:04.308
"because it'll never
get across that moat.",00:19:04.308,00:19:06.140
"You know, you would think
that it would climb up",00:19:09.280,00:19:13.320
"to the x maximum or
to the y maximum,",00:19:13.320,00:19:16.100
"but it's not going
to do very well.",00:19:16.100,00:19:19.720
"Even with crossover,
it's just not",00:19:19.720,00:19:21.136
"going to do very
well, because it's",00:19:21.136,00:19:22.680
climbing up those local hills.,00:19:22.680,00:19:24.130
"Anybody got an idea
about one simple thing",00:19:24.130,00:19:26.186
"we could do to make
it work better?",00:19:26.186,00:19:30.100
"Yeah, you could increase
step size, right?",00:19:30.100,00:19:34.735
"Let me you see if
that will help.",00:19:34.735,00:19:36.110
"You know, even that
doesn't seem to help.",00:19:49.360,00:19:51.750
"So we have to conclude--
do we conclude",00:19:51.750,00:19:54.366
that this is a bad idea?,00:19:54.366,00:19:55.520
"Well, we don't have to
conclude it's a bad idea yet,",00:19:55.520,00:19:58.170
"because we may just look at
it and ask why five times.",00:19:58.170,00:20:04.420
"And we might ask,
well, maybe we can",00:20:04.420,00:20:07.500
"get a better mechanism in
there to translate fitness",00:20:07.500,00:20:10.392
into probability of survival.,00:20:10.392,00:20:11.600
"Using this formula is
kind of strange, anyway,",00:20:14.540,00:20:17.148
"because suppose temperature
is one of your fitness",00:20:17.148,00:20:20.244
characteristics.,00:20:20.244,00:20:20.910
"The hotter, the better.",00:20:20.910,00:20:22.520
"Then the ratio of
the probability",00:20:22.520,00:20:24.608
"that you'll survive
versus the person",00:20:24.608,00:20:27.278
"next to you, that
ratio will depend on",00:20:27.278,00:20:30.142
"whether you're measuring
the temperature in Celsius",00:20:30.142,00:20:32.266
"or Fahrenheit, right?",00:20:32.266,00:20:35.680
"Because you've
shifted the origin",00:20:35.680,00:20:37.420
