text,start,stop
"There's what you
do to differentiate",00:14:55.920,00:14:58.750
"a sum, a multiple of a
function, the product",00:14:58.750,00:15:04.190
"rule, the quotient rule.",00:15:04.190,00:15:08.190
"Those are several
general formulas.",00:15:08.190,00:15:11.550
"And then there's
one more, which is",00:15:11.550,00:15:13.080
"the chain rule, which
I'm going to say just",00:15:13.080,00:15:15.780
a little bit more about.,00:15:15.780,00:15:17.450
"So the derivative of a
function of a function",00:15:17.450,00:15:21.200
"is the derivative of the
function times the derivative",00:15:21.200,00:15:26.380
of the other function.,00:15:26.380,00:15:27.430
"So here, I've
abbreviated u is u(x).",00:15:27.430,00:15:33.780
"Right, so this is one of
two ways of writing it.",00:15:33.780,00:15:36.630
"The other way is also one
that you can keep in mind",00:15:36.630,00:15:39.850
"and you might find
easier to remember.",00:15:39.850,00:15:42.470
"It's probably a good idea
to remember both formulas.",00:15:42.470,00:15:46.690
"And then the last type
of general formula",00:15:46.690,00:15:49.660
"that we did was implicit
differentiation.",00:15:49.660,00:15:56.950
Okay?,00:15:56.950,00:15:59.200
"So when you do implicit
differentiation,",00:15:59.200,00:16:03.190
"you have an equation
and you don't",00:16:03.190,00:16:06.530
"try to solve for the
unknown function.",00:16:06.530,00:16:09.270
"You just put it in its simplest
form and you differentiate.",00:16:09.270,00:16:13.110
"So, we actually did this,
in particular, for inverses.",00:16:13.110,00:16:20.440
"That was a very, very key
method for calculating",00:16:20.440,00:16:23.520
the inverses of functions.,00:16:23.520,00:16:25.180
"And it's also true that
logarithmic differentiation",00:16:25.180,00:16:28.600
is of this type.,00:16:28.600,00:16:31.420
This is a transformation.,00:16:31.420,00:16:33.299
"We're differentiating
something else.",00:16:33.299,00:16:34.840
"We're transforming the equation
by taking its logarithm",00:16:34.840,00:16:37.920
and then differentiating.,00:16:37.920,00:16:40.980
"Okay, so there are a number of
different ways this is applied.",00:16:40.980,00:16:45.200
"It can also be applied,
anyway, these are two of them.",00:16:45.200,00:16:48.450
So maybe in parenthesis.,00:16:48.450,00:16:50.320
These are just examples.,00:16:50.320,00:16:53.120
All right.,00:16:53.120,00:16:54.350
"I'll try to give examples of
at least a few of these rules",00:16:54.350,00:16:59.461
later.,00:16:59.461,00:16:59.960
"So now, the specific
functions that you know how",00:16:59.960,00:17:05.670
"to differentiate: well you know
how to differentiate now x^r",00:17:05.670,00:17:08.360
thanks to what I just did.,00:17:08.360,00:17:11.410
"We have the sine and
the cosine functions,",00:17:11.410,00:17:15.030
"which you're
responsible for knowing",00:17:15.030,00:17:17.910
what their derivatives are.,00:17:17.910,00:17:19.500
"And then other trig functions
like tan and secant.",00:17:19.500,00:17:26.490
"We generally don't bother
with cosecants and cotangents,",00:17:26.490,00:17:29.810
"because everything can be
expressed in terms of these",00:17:29.810,00:17:32.710
anyway.,00:17:32.710,00:17:33.759
"Actually, you can really
express everything",00:17:33.759,00:17:35.550
in terms of sines and cosines.,00:17:35.550,00:17:36.906
"But what you'll
find is that it's",00:17:36.906,00:17:38.280
"much more convenient to remember
the derivatives of these",00:17:38.280,00:17:41.660
as well.,00:17:41.660,00:17:42.730
So memorize all of these.,00:17:42.730,00:17:45.870
"All right, and then
we had e^x and ln x.",00:17:45.870,00:17:49.810
"And we had the inverses
of the trig functions.",00:17:49.810,00:17:53.920
"These were the two that we did:
the arctangent and the arcsine.",00:17:53.920,00:18:00.010
"So those are the ones
you're responsible for.",00:18:00.010,00:18:02.220
"You should have enough time,
anyway, to work out anything",00:18:02.220,00:18:06.970
"else, if you know these.",00:18:06.970,00:18:09.390
"All right, so
basically the idea is",00:18:09.390,00:18:11.210
"you have a bunch of
special formulas.",00:18:11.210,00:18:13.070
"You have a bunch of
general formulas.",00:18:13.070,00:18:14.820
"You put them
together, and you can",00:18:14.820,00:18:16.620
generate pretty much anything.,00:18:16.620,00:18:20.970
"Okay, so let's do a few
examples before going on",00:18:20.970,00:18:24.810
with the review.,00:18:24.810,00:18:41.290
"Okay, so I do want to do a few
examples in sort of increasing",00:18:41.290,00:18:48.230
"level of difficulty
in how you would",00:18:48.230,00:18:50.170
combine these things together.,00:18:50.170,00:18:51.420
"So first of all,
you should remember",00:18:51.420,00:18:55.980
"that if you differentiate the
secant function, that's just",00:18:55.980,00:19:00.885
"- oh I just realized that
I wanted to say something",00:19:00.885,00:19:03.780
else before - so forget that.,00:19:03.780,00:19:06.630
We'll do that in a second.,00:19:06.630,00:19:08.060
"I wanted to make
some general remarks.",00:19:08.060,00:19:10.980
"So there's one rule that you
discussed in my absence, which",00:19:10.980,00:19:17.600
is the chain rule.,00:19:17.600,00:19:19.070
"And I do want to make
just a couple of remarks",00:19:19.070,00:19:21.780
"about the chain rule now to
remind you of what it is,",00:19:21.780,00:19:26.160
"and also to present
some consequences.",00:19:26.160,00:19:30.160
"So, a little bit of
extra on the chain rule.",00:19:30.160,00:19:39.190
"The first thing that I want
say is that we didn't really",00:19:39.190,00:19:43.720
fully explain why it's true.,00:19:43.720,00:19:46.660
"And I do want to just
explain it by example, okay?",00:19:46.660,00:19:54.140
"So imagine that you have
a function which is, say,",00:19:54.140,00:19:59.720
10x + b.,00:19:59.720,00:20:02.000
All right?,00:20:02.000,00:20:02.500
So y = 10x + b.,00:20:02.500,00:20:04.980
"Then obviously, y is changing
10 times as fast as b, right?",00:20:04.980,00:20:09.970
"The issue is this number
here, dy/dx, is 10.",00:20:09.970,00:20:18.060
"And now if x is a
function of something,",00:20:18.060,00:20:20.460
"say t, shifted by some other
constant here, then dx/dt = 5.",00:20:20.460,00:20:34.290
"Now all the chain rule is saying
is that if y is going 10 times",00:20:34.290,00:20:38.800
"as fast as t, I'm sorry as
x, and x is going 5 times",00:20:38.800,00:20:44.610
"as fast as t, then y is
going 50 times as fast as t.",00:20:44.610,00:20:50.620
"And algebraically, all
this means is if I plug",00:20:50.620,00:20:53.530
"in and substitute, which is
what the composition of the two",00:20:53.530,00:20:57.100
"functions amounts to, 10(5t +
a) + b and I multiply it out,",00:20:57.100,00:21:04.760
I get 50t + 10a + b.,00:21:04.760,00:21:09.200
Now these terms don't matter.,00:21:09.200,00:21:11.697
The constant terms don't matter.,00:21:11.697,00:21:13.030
The rate is 50.,00:21:13.030,00:21:14.800
"And so the consequence,
if we put them together,",00:21:14.800,00:21:17.130
"is that dy/dt =
10*5, which is 50.",00:21:17.130,00:21:30.170
"All right, so this
is in a nutshell",00:21:30.170,00:21:31.990
why the chain rule works.,00:21:31.990,00:21:33.630
And why these rates multiply.,00:21:33.630,00:21:39.450
"The second thing that I wanted
to say about the chain rule",00:21:39.450,00:21:42.460
"is that it has a few
consequences that",00:21:42.460,00:21:45.050
"make some of the other
rules a little easier",00:21:45.050,00:21:47.380
"to remember or
possibly to avoid.",00:21:47.380,00:21:50.220
"The messiest rule
in my humble opinion",00:21:50.220,00:21:54.510
"is the quotient rule, which is
kind of a nuisance to remember.",00:21:54.510,00:21:59.430
"So let me just
remind you, if you",00:21:59.430,00:22:01.150
"take just the reciprocal
of a function,",00:22:01.150,00:22:03.840
"and you differentiate
it, there's",00:22:03.840,00:22:05.990
another way of looking at this.,00:22:05.990,00:22:08.170
"And it's actually
the way that I use,",00:22:08.170,00:22:09.720
"so I want to encourage you to
think about it this way too.",00:22:09.720,00:22:12.800
This is the same as (v^(-1))'.,00:22:12.800,00:22:15.670
.,00:22:15.670,00:22:16.700
"And now instead of using
the quotient rule, which",00:22:16.700,00:22:18.840
"we could've used, we can
use the chain rule here",00:22:18.840,00:22:23.840
"with the power -1, which
works by the power law.",00:22:23.840,00:22:29.720
So what is this equal to?,00:22:29.720,00:22:30.960
This is equal to -v^(-2) v'.,00:22:30.960,00:22:33.640
"So here, I've applied the
chain rule rather than",00:22:38.930,00:22:42.730
the quotient rule.,00:22:42.730,00:22:47.370
"And similarly, suppose I wanted
to derive the full quotient",00:22:47.370,00:22:54.060
